4267,3472,582,305,2990,1097,1463,1888,54,2012,4186,2083,2364,3518,2430,1646,2918,2892,3770,1563,24,2372,3472,582,305,2990,912,4370,1702,564,2084,1875,3072,1512,78,1247,2506,3299,3756,1097,1463,707,891,1408,950,378,3071,1395,2012,4186,1702,1820,3615,1038,2430,1646,1148,378,3071,1395,1477,2075,4044,3472,582,305,1701,2629,4275,4072,332,553,3299,712,1843,4170,1702,4275,856,4136,143,3704,707,3704,3704,3742,950,3374,867,2071,1988,2398,4145,4269,2398,3408,911,177,1832,2398,3505,1251,1864,2358,2020,2567,379,1864,3408,1888,2605,3070,147,1530,341,3883,537,2867,379,1148,1916,218,2658,249,707,891,707,2696,2696,3742,3704,2696,2658,1995,4223,3802,2471,1204,276,1995,4317,1861,1861,3146,1625,3595,3595,1861,1147,3587,482,3595,477,49,1993,1986,2081,79,2060	0
4267,2846,1397,1093,1967,2950,2148,2918,2658,1147,2837,1730,428,4144,2837,3039,428,1702,1925,71,1702,2658,3704,3704,2648,197,707,1147,3102,468,1702,2658,707,71,1702,249,2489,2297,3299,341,162,4264,468,1167,197,1242,1147,3299,4241,2531,555,3693,1702,1242,71,1702,2658,3704,3704,2648,197,891,1147,919,468,3299,4241,2531,555,3693,1702,2658,71,1702,249,3704,2648,197,249,1147,3518,2411,2098,660,869,894,880,1702,1242,71,1702,2658,3704,3704,2648,197,1925,1147,3518,2411,2098,1109,2982,1702,2658,71,1702,2658,3704,3704,2648,197,2696,1147,2356,1316,3109,1213,856,369,1702,2658,707,71,1702,3380,3866,4045,934,197,3742,1147,1233,2158,468,2411,1702,1925,71,197,143,1147,919,468,2411,2356,3299,1416,2658,891,3561,1408,4104,3239,950,1702,1925,71,1702,1242,3704,3704,2648,1148,1995	0
4267,2110,3886,2918,3041,2110,190,678,2863,3452,3408,1775,1843,2110,972,1178,3766,1843,1217,3448,3408,1211,1329,2356,52,3589,2390,3405,1622,4148,1988,2658,1147,3987,3041,2110,554,2741,190,439,1995,707,1034,3041,3079,1775,2110,3886,1995,1242,1272,2863,3409,3753,3405,1665,3041,2110,1995,891,1272,1916,743,117,743,2658,3704,71,3670,1148,249,3932,2083,2451,2741,190,439,3041,2110,1148,1981,3449,594,3561,1178,3497,845,1702,3041,2110,3497,3356,120,3874,260,120,2560,2970,735,2358,2475,2475,2475,2475,1157,1066,2774,1968,4317,1861,1861,3146,1625,3595,3595,1861,1147,3587,482,3595,477,2060,4326,49,2060,2459,4317	1
1708,880,3390,658,1702,1329,1281,341,1322,4152,1800,2636,52,1211,19,327,2083,2256,582,409,1131,2856,3641,2195,4285,1702,1831,273,1329,1281,1281,1271,1482,120,50,4389,3472,582,3589,385,993,856,4281,3522,40,1969,3497,1419,3611,1675,1242,953,3887,525,3984,1542,4072,880,904,2953,754,3846,1782,2901,3390,658,1256,880,1148,2043,2098,1281,866,1702,4074,1831,1067,2356,771,2856,1441,2856,3863,2132,3846,346,950,4152,1800,1148,2867,3872,614,2950,2179,1701,1517,2460,1290,341,2043,3094,1148,820,1322,1517,1708,880,1775,3239,532,2658,249,891,1409,2211,3322,3322,950,2098,1281,2582,1864,1702,2867,1329,1281,2582,1785,2356,289,52,1148,4304,3674,1702,3981,3798,1648,2061,4304,3674,1148	0
3912,2071,72,322,3958,820,1121,4152,1131,1702,1820,918,1730,3195,3958,1131,1148,1981,4120,3755,224,1697,1423,1198,3958,1820,918,3195,913,2950,3958,2083,950,4047,912,2980,1820,3958,3623,1918,1148,72,322,1969,1730,3195,950,201,1820,188,944,3356,4082,1702,891,2270,2658,44,1371,72,322,3958,2636,937,3819,2605,1899,2936,2752,1049,1482,2222,2582,2854,2506,2854,555,1482,1282,3607,1702,1242,52,2270,2083,2950,1730,3195,3958,1000,1124,2369,369,1148,1051,3021,4136,3742,3704,4144,143,3704,2489,1718,1423,1538,656,4035,2490,656,3298,950,1430,789,2582,3518,273,1580,1702,614,69,1131,2098,3675,1323,3849,1702,2950,25,1803,1702,2774,2919,3130,4373,2501	1
4267,1995,697,1802,1875,1209,24,950,128,1263,378,2917,1702,379,1131,1995,2918,1995,4290,2098,2658,3704,214,863,1702,1824,379,1148,3548,4136,555,1281,3299,1832,1321,1879,3273,950,1455,1066,616,240,1992,1782,950,3166,2919,2531,555,1494,2195,674,1148,3548,500,582,1131,2489,772,950,3322,184,1148,516,409,3497,2752,1778,1454,1702,883,2110,1702,4128,1814,3497,2752,2450,1316,2358	0
3539,2582,2390,1370,2820,2304,3539,4267,2808,802,1933,1563,2342,4136,676,96,2660,824,2918,659,1701,1517,1702,1477,2489,1281,2297,582,521,2658,707,3984,2950,2660,1933,1148,615,1488,2098,2686,289,2277,4279,3878,452,3168,4256,2135,1933,1326,839,1702,714,3497,814,1875,1622,3767,453,200,2320,4179,2983,3201,1124,3725,1756,1148,1981,2698,2083,1702,535,3615,224,717,3021,2852,1875,2506,3623,1148,453,2867,1702,299,2582,3971,2717,4144,789,2084,2660,824,1702,2184,994,1366,1933,1099,3299,224,1779,2390,1396,2506,3408,1933,1563,1864,1702,516,4,2752,911,2094,1101,950,3391,900,1702,2808,969,4088,4380,2390,950,2372,733,1702,2808,452,1366,676,96,950,2660,824,2358	1
2056,296,4223,276,2520,2028,4047,3497,2802,728,2045,1988,1995,4317,1861,1861,3146,1625,3595,3595,1861,1147,3587,482,3595,477,1993,2658,3459,1861,1126,1664,1995,1995,1051,71,449,1687,1995,4223,2852,3679,1370,1916,1844,2501	1
4267,2260,3512,2107,4136,2455,3756,2340,3540,1995,2419,728,2045,1853,118,2532,1830,2532,1503,2953,2918,2260,1281,891,1408,3512,2107,72,2592,677,3658,84,1879,853,4136,1131,2455,3756,2694,3282,4389,1514,950,1196,2694,2340,3540,1702,1853,1329,1281,1281,3188,2901,771,2901,273,4082,2468,582,1131,1242,52,1182,3467,1988,4024,273,1775,2356,1066,1290,1355,1355,3408,2159,4047,912,52,1969,4047,289,52,2782,1814,2270,1569,950,2582,224,1251,3408,3487,2356,1067,2356,409,1870,1477,674,2270,2560,3408,1242,3561,2083,1702,118,2532,1830,2532,2903,1193,2565,1272,3497,3851,2658,3704,71,3670,950,728,2045,4150,3175,803,3548,1148,4221,2331,4117,1051,1430,1569,1370,2501,4317,1861,1861,3146,1625,3595,3595,1861,1147,3587,482,3595,3742,601,655,2081,1986,2060,2533	1
3405,1637,1175,4289,4289,4289,4147,617,3593,3175,3188,2527,804,2356,3497,1717,379,1307,2410,1051,3728,3663,2501,1702,2841,2306,224,4143,1043,1533,523,4326,79,1995,1533,523,4326,79,1995,3846,1131,3902,1148,3902,1854,1371,3713,2225,1272,1861,523,3327,3327,3905,79,1995,92,2717,1341,1235,1702,714,3902,2705,3657,575,3713,2225,2087,1371,2095,1148,1051,3188,1074,120,2711,3147,3188,2501,1386,108,1386,3405,1637,1175,3916	1
1455,3814,1192,1048,1675,1675,1675,1675,1675,1251,950,2948,1066,3408,516,904,1101,883,3497,2752,1988,3497,52,295,553,869,2903,1263,1702,707,707,1408,1702,124,3980,2573,1702,3299,1322,1517,3657,4145,4269,1875,1622,1702,516,3548,2158,3175,295,553,3814,3795,1702,2659,69,2782,289,3619,2098,34,2462,198,1148,3188,2098,3390,1192,1702,3070,3387,2818,3914,1702,1106,1106,1396,3000,2447,3361,295,1702,2020,626,1318,3932,2083,3497,2876,1148,719,719,1988,2658,3742,2696,2658,1925,249,3704,2658,3742,3704,1242,1674,1674,296,34,69,2195,1148,1981,52,3299,883,524,3299,1371,1687,1402,950,4375,34,1995,1051,295,553,1563,3814,3795,3958,3065,3396,1326,2500,271,4271,944,3589,3154,1995,2450,2450	0
3539,1355,4158,1355,557,3539,911,1322,1517,1702,3317,1514,882,3670,950,19,1805,1702,894,880,224,3566,4269,2020,950,234,3408	1
4267,2582,4179,1718,4128,3923,1478,3987,4148,3356,3607,4400,2489,2130,973,4074,2658,3742,3561,1408,2918,147,177,1702,759,1496,341,1322,1702,2950,950,4400,4167,4148,2098,2148,3356,3512,1888,2818,1622,1785,820,2489,1416,2658,3742,3561,1408,2256,2043,464,3607,4400,1131,1864,1702,1820,3299,224,327,3164,950,3512,1622,707,707,4144,1888,1622,707,3704,735,1148,2867,3872,3607,4400,4069,224,1281,3188,2276,4069,107,1702,1420,1242,52,2694,71,521,3657,4179,2694,70,4033,3607,4400,1702,2694,2700,3027,3178,197,3432,2390,3061,3607,4400,1702,3322,3497,52,54,2605,471,1070,3497,3814,1995,3974,1988,2950,3893,2950,2179	0
4267,3227,289,151,885,2187,4186,3010,942,1637,2658,3704,3704,3760,950,4179,1489,747,1995,1702,911,1027,846,1321,234,4221,1321,3182,4117,4221,1321,3182,4117,2918,4179,1489,747,3497,1047,4074,1290,3369,2489,3022,1832,2990,2782,912,3369,464,1775,1702,714,3526,1902,1339,1301,2151,950,4179,1489,747,1702,3271,1272,3338,3550,327,2083,1702,2460,224,3497,2489,747,1702,2434,2489,2752,921,1702,2434,2489,1339,3756,1775,1563,1148,2056,2882,3561,1155,2028,128,1263,917,3526,1902,2826,3175,4150,3362,747,3363,2782,395,3743,200,1454,2104,1899,2764,3356,2098,34,3201,839,1684,1702,747,55,1439,3299,4265,2356,3338,3550,1702,1027,2356,1066,2988,524,2582,4213,2356,1637,950,3776,997,3550,1148	0
826,1281,1916,2897,849,950,1930,4174,2046,911,177,3566,4269,3111	1
4267,1875,1569,2460,1338,1131,2358,2358,516,4136,3497,52,1748,1056,950,1492,906,2582,883,2110,2358,2918,707,3704,44,2769,1423,2013,3826,2046,249,2696,1408,950,906,2582,983,296,2569,4369,3454,817,3806,3334,3657,4148,198,950,693,1775,1748,1056,1148,707,3704,2489,3164,1318,950,1106,1106,294,1006,1637,2046,1597,894,4074,1831,2254,3488,4148,3489,2046,1318,1687,1402,4376,2867,1508,2398,518,2867,1066,845,294,1501,3058,1779,1930,1148,4317,1861,1861,3146,1625,3595,3595,1861,1147,3587,482,3595,477,737,4326,3798,3186,840,1648,1995,1674,1674,224,4145,4269,2358,802,3497,52,256,1967,1323,2390,294,1097,1272,2236,210,1687,1402,1149,3361,4150,3776,1478,3299,1323,2358,3408,4221,507,4117,2356,34,1263,2046,516,3007,904,1318,883,2110,3725,828,2752	0
496,374,4223,558,1535,1995,1492,2565,4065,2730,950,2111,3641,4112,3248,2276,3356,452,19,2539,2110,4389,4347,2455,1329,7,1683,2358,2738,175,1982,2062,2488,1369,4179,1530,1702,1707,1784,2699,899,1329,2319,1329,526,2358,1981,2256,224,1049,944,3902,177,4065,2098,1281,2950,1744,4112,950,2774,3256,2358,4221,2331,4117	1
707,3704,2658,2658,2489,4120,3755,224,200,883,3736,1508,2105,44,3201,1148,883,3736,1508,3166,2919,3595,4060,89,2356,1637,3010,950,4069,659,1702,1000,3657,3497,52,3497,52,3005,459,1988,1329,1281,4060,2758,883,3736,1508,4179,3679,950,3600,1647,4179,2148,2249,4196,2216,1702,1420,1461,4179,2110,521,883,3736,1508,4249,3792,2098,3693,2356,950,267,1861,1832,1142,890,2059,2892,2364,918,2582,3262,2059,3305,197,3657,249,3704,3704,3792,1551,960,3693,327,3489,1702,883,3736,1508,1433,3851,582,521,3657,4329,2852,2098,1148,1981,814,1196,2694,950,2110,521,1702,3112,883,3736,1508,3166,2919,2531,555,3010,3320,2424,416,1131,1319,856,1988,2356,4186,2356,1637,1702,3299,2043,4120,1272,1148	0
3539,555,3021,289,1281,1675,4234,3657,2858,1281,3539,3756,2460,884,3091,3396,3657,1831,3756,2460,1563,2066,3282,2151,2297,1148,3396,2018,3248,912,1455,214,3792,1148,3396,3865,2990,789,1702,2098,621,913,4035,2257,582,1702,913,4035,3369,2609,4136,913,2062,4144,4035,2062,197,913,2062,2356,3497,2689,1702,1409,2329,2121,2689,1702,3222,1612,3978,2276,1702,3657,2434,19,4212,2689,2043,2772,1873,3756,2460,327,2183,4144,2764,912,3526,1899,2121,1933,555,1387,1148,3145,884,2648,2489,1051,912,912,3497,2501,2636,2270,1702,3033,809,3657,1161,3396,327,1423,1277,2398,273,1875,1702,2278,1891,3425,26,1702,1000,1124,2034,1189,2858,1878,3623,2854,1148,4223,2636,2290,1965,2568,3233,2514,1370	1
4267,2860,1048,1967,1322,2918,2950,829,3669,2033,120,4150,1131	0
2489,772,19,750,2020,1178,3932,772,1835,4144,1832,3932,888,2356,3756,950,2903,2340,1702,2460,2089,2571,1477,2181,2832,1803,1702,2951,1263,2820,4083,2110,3248,2424,2020,1178,1493,2424,329,2175,1148,714,2582,4359,3010,1832,2195,2936,2356,3299,2084,1702,364,1131,2434,1493,2424,329,2175,808,1369,2035,4002,3299,1832,2434,2011,1321,1702,2181,2832,3043,4125,820,3981,2595,3641,1148,4095,2149,3518,3540,1785,820,911,1178,2782,3932,3405,1702,2460,3299,341,1131,1148,2261,3219,2565,1178,2782,4179,965,3043,3299,341,1131,1131,1148,41,2869,2071,1988,200,3540,299,3248,3203,2759,2434,4135,1702,3512,3305,2356,1503,2531,341,3422,1148,3201,1968,1879,2990,1832,3284,3349,433,1494,2195,1148	1
